"","date_time","airt_max","solar","windd","rh_max","winds","log_winds","time_numeric","day","hour"
"1227",2019-03-01 00:00:00,30.9,9e-04,227,94,2.237,1.17464697494411,0,1,1
"1228",2019-03-01 01:00:00,31.2,9e-04,275,93,4.698,1.74011523607572,0.0416666666666667,1,2
"1229",2019-03-01 02:00:00,29.7,9e-04,238,95,2.013,1.10293626014816,0.0833333333333333,1,3
"1230",2019-03-01 03:00:00,29.1,9e-04,166,97,0.895,0.63921883853439,0.125,1,4
"1231",2019-03-01 04:00:00,28.4,9e-04,244,97,1.566,0.942348266193445,0.166666666666667,1,5
"1232",2019-03-01 05:00:00,29.2,9e-04,295,94,4.921,1.77850535354964,0.208333333333333,1,6
"1233",2019-03-01 06:00:00,28.5,9e-04,290,94,3.803,1.56924072268269,0.25,1,7
"1234",2019-03-01 07:00:00,27.6,0.0026,314,93,6.711,2.04264788085082,0.291666666666667,1,8
"1235",2019-03-01 08:00:00,27.4,0.1916,288,92,5.592,1.88585679260717,0.333333333333333,1,9
"1236",2019-03-01 09:00:00,25.7,0.7554,294,90,5.145,1.815638743018,0.375,1,10
"1237",2019-03-01 10:00:00,27.4,1.3776,307,84,5.145,1.815638743018,0.416666666666667,1,11
"1238",2019-03-01 11:00:00,30.9,1.9407,292,81,3.803,1.56924072268269,0.458333333333333,1,12
"1239",2019-03-01 12:00:00,31,2.0685,303,71,5.816,1.91927278952701,0.5,1,13
"1240",2019-03-01 13:00:00,31.3,2.4872,284,75,5.145,1.815638743018,0.541666666666667,1,14
"1241",2019-03-01 14:00:00,31.3,1.9724,300,77,6.487,2.01316818324855,0.583333333333333,1,15
"1242",2019-03-01 15:00:00,32.3,1.4181,273,75,4.25,1.65822807660353,0.625,1,16
"1243",2019-03-01 16:00:00,33.1,0.9331,251,71,4.026,1.6146244391214,0.666666666666667,1,17
"1244",2019-03-01 17:00:00,33,0.4541,277,71,4.698,1.74011523607572,0.708333333333333,1,18
"1245",2019-03-01 18:00:00,32.6,0.2113,210,72,1.79,1.02604159583327,0.75,1,19
"1246",2019-03-01 19:00:00,30.8,0.009,242,87,0.895,0.63921883853439,0.791666666666667,1,20
"1247",2019-03-01 20:00:00,27.3,9e-04,241,88,1.342,0.851005265175526,0.833333333333333,1,21
"1248",2019-03-01 21:00:00,27,9e-04,197,92,1.118,0.750472247179215,0.875,1,22
"1249",2019-03-01 22:00:00,28.3,9e-04,198,96,1.342,0.851005265175526,0.916666666666667,1,23
"1250",2019-03-01 23:00:00,29.1,9e-04,219,98,1.79,1.02604159583327,0.958333333333333,1,24
"1251",2019-03-02 00:00:00,29.3,9e-04,178,98,1.342,0.851005265175526,1,2,25
"1252",2019-03-02 01:00:00,30.7,9e-04,228,98,3.355,1.47132461030447,1.04166666666667,2,26
"1253",2019-03-02 02:00:00,30.5,9e-04,288,94,2.461,1.24155756465321,1.08333333333333,2,27
"1254",2019-03-02 03:00:00,30,9e-04,320,95,9.843,2.38351971049004,1.125,2,28
"1255",2019-03-02 04:00:00,26.3,9e-04,302,95,6.487,2.01316818324855,1.16666666666667,2,29
"1256",2019-03-02 05:00:00,25.6,9e-04,266,95,2.013,1.10293626014816,1.20833333333333,2,30
"1257",2019-03-02 06:00:00,25.6,9e-04,288,95,3.579,1.52148063367496,1.25,2,31
"1258",2019-03-02 07:00:00,25.3,0.0026,287,95,4.026,1.6146244391214,1.29166666666667,2,32
"1259",2019-03-02 08:00:00,25.4,0.1519,296,94,5.592,1.88585679260717,1.33333333333333,2,33
"1260",2019-03-02 09:00:00,25.5,0.6212,295,93,7.606,2.15245963441641,1.375,2,34
"1261",2019-03-02 10:00:00,26.1,1.2114,302,92,7.158,2.09899904089537,1.41666666666667,2,35
"1262",2019-03-02 11:00:00,27.5,1.2175,307,92,3.803,1.56924072268269,1.45833333333333,2,36
"1263",2019-03-02 12:00:00,27.8,1.1458,100,93,0.671,0.513422249613257,1.5,2,37
"1264",2019-03-02 13:00:00,27.9,1.108,259,95,1.118,0.750472247179215,1.54166666666667,2,38
"1265",2019-03-02 14:00:00,28.3,1.0101,240,97,0.895,0.63921883853439,1.58333333333333,2,39
"1266",2019-03-02 15:00:00,29.1,0.9095,321,97,2.237,1.17464697494411,1.625,2,40
"1267",2019-03-02 16:00:00,28.9,0.5732,308,97,4.698,1.74011523607572,1.66666666666667,2,41
"1268",2019-03-02 17:00:00,27.6,0.3235,294,96,6.487,2.01316818324855,1.70833333333333,2,42
"1269",2019-03-02 18:00:00,26.5,0.1113,293,95,8.053,2.2030961944933,1.75,2,43
"1270",2019-03-02 19:00:00,26.3,0.006,251,94,5.816,1.91927278952701,1.79166666666667,2,44
"1271",2019-03-02 20:00:00,25.2,9e-04,271,91,3.132,1.41876155125739,1.83333333333333,2,45
"1272",2019-03-02 21:00:00,24.7,9e-04,282,92,4.474,1.70000961061849,1.875,2,46
"1273",2019-03-02 22:00:00,24.3,9e-04,283,91,4.25,1.65822807660353,1.91666666666667,2,47
"1274",2019-03-02 23:00:00,24.7,9e-04,279,90,4.921,1.77850535354964,1.95833333333333,2,48
"1275",2019-03-03 00:00:00,24.7,9e-04,307,87,5.592,1.88585679260717,2,3,49
"1276",2019-03-03 01:00:00,24.2,9e-04,298,88,6.04,1.95160817016995,2.04166666666667,3,50
"1277",2019-03-03 02:00:00,24.5,9e-04,257,89,5.592,1.88585679260717,2.08333333333333,3,51
"1278",2019-03-03 03:00:00,24.3,9e-04,252,93,3.803,1.56924072268269,2.125,3,52
"1279",2019-03-03 04:00:00,23.3,9e-04,240,95,0.895,0.63921883853439,2.16666666666667,3,53
"1280",2019-03-03 05:00:00,22.9,9e-04,255,95,0.671,0.513422249613257,2.20833333333333,3,54
"1281",2019-03-03 06:00:00,23.3,9e-04,280,95,2.461,1.24155756465321,2.25,3,55
"1282",2019-03-03 07:00:00,23.2,0.0028,280,94,3.132,1.41876155125739,2.29166666666667,3,56
"1283",2019-03-03 08:00:00,23.4,0.1258,277,93,2.908,1.36302573418054,2.33333333333333,3,57
"1284",2019-03-03 09:00:00,24,0.4239,293,93,4.026,1.6146244391214,2.375,3,58
"1285",2019-03-03 10:00:00,24.9,0.8518,307,92,4.25,1.65822807660353,2.41666666666667,3,59
"1286",2019-03-03 11:00:00,25.9,1.2909,296,89,5.369,1.85144247138923,2.45833333333333,3,60
"1287",2019-03-03 12:00:00,26.3,1.4132,221,89,6.04,1.95160817016995,2.5,3,61
"1288",2019-03-03 13:00:00,27.7,1.6703,201,89,6.487,2.01316818324855,2.54166666666667,3,62
"1289",2019-03-03 14:00:00,28,1.6644,305,86,5.592,1.88585679260717,2.58333333333333,3,63
"1290",2019-03-03 15:00:00,28.4,1.7268,320,85,6.487,2.01316818324855,2.625,3,64
"1291",2019-03-03 16:00:00,28.5,1.2118,296,84,4.698,1.74011523607572,2.66666666666667,3,65
"1292",2019-03-03 17:00:00,27.7,0.736,322,86,6.935,2.07128335397837,2.70833333333333,3,66
"1293",2019-03-03 18:00:00,26.4,0.1902,317,89,6.263,1.98279296662403,2.75,3,67
"1294",2019-03-03 19:00:00,21.8,0.0109,289,93,2.684,1.30399911839306,2.79166666666667,3,68
"1295",2019-03-03 20:00:00,23.2,9e-04,300,95,3.355,1.47132461030447,2.83333333333333,3,69
"1296",2019-03-03 21:00:00,23.9,9e-04,301,94,5.592,1.88585679260717,2.875,3,70
"1297",2019-03-03 22:00:00,23.3,9e-04,291,92,6.04,1.95160817016995,2.91666666666667,3,71
"1298",2019-03-03 23:00:00,22.7,9e-04,313,92,5.816,1.91927278952701,2.95833333333333,3,72
"1299",2019-03-04 00:00:00,22.3,9e-04,298,92,6.487,2.01316818324855,3,4,73
"1300",2019-03-04 01:00:00,21.9,9e-04,280,92,4.921,1.77850535354964,3.04166666666667,4,74
"1301",2019-03-04 02:00:00,21.6,9e-04,298,92,5.369,1.85144247138923,3.08333333333333,4,75
"1302",2019-03-04 03:00:00,21.7,9e-04,303,93,6.263,1.98279296662403,3.125,4,76
"1303",2019-03-04 04:00:00,20.9,9e-04,295,93,5.592,1.88585679260717,3.16666666666667,4,77
"1304",2019-03-04 05:00:00,20,9e-04,319,93,6.711,2.04264788085082,3.20833333333333,4,78
"1305",2019-03-04 06:00:00,19.1,9e-04,285,90,5.145,1.815638743018,3.25,4,79
"1306",2019-03-04 07:00:00,18.4,0.0044,290,90,5.145,1.815638743018,3.29166666666667,4,80
"1307",2019-03-04 08:00:00,17.7,0.206,280,89,4.921,1.77850535354964,3.33333333333333,4,81
"1308",2019-03-04 09:00:00,18.9,0.8499,235,87,4.25,1.65822807660353,3.375,4,82
"1309",2019-03-04 10:00:00,19.6,1.174,310,83,4.698,1.74011523607572,3.41666666666667,4,83
"1310",2019-03-04 11:00:00,20.7,1.3992,276,81,3.355,1.47132461030447,3.45833333333333,4,84
"1311",2019-03-04 12:00:00,21.6,1.5993,199,79,1.342,0.851005265175526,3.5,4,85
"1312",2019-03-04 13:00:00,23.7,2.4599,100,75,2.908,1.36302573418054,3.54166666666667,4,86
"1313",2019-03-04 14:00:00,24.7,2.6375,145,73,2.684,1.30399911839306,3.58333333333333,4,87
"1314",2019-03-04 15:00:00,26.1,2.1746,214,70,4.921,1.77850535354964,3.625,4,88
"1315",2019-03-04 16:00:00,25.4,1.6292,255,69,8.053,2.2030961944933,3.66666666666667,4,89
"1316",2019-03-04 17:00:00,25.6,1.2737,294,71,6.711,2.04264788085082,3.70833333333333,4,90
"1317",2019-03-04 18:00:00,23.8,0.1678,285,74,6.711,2.04264788085082,3.75,4,91
"1318",2019-03-04 19:00:00,17.6,0.0117,282,88,1.342,0.851005265175526,3.79166666666667,4,92
"1319",2019-03-04 20:00:00,8,9e-04,213,91,1.342,0.851005265175526,3.83333333333333,4,93
"1320",2019-03-04 21:00:00,13.1,9e-04,262,89,2.461,1.24155756465321,3.875,4,94
"1321",2019-03-04 22:00:00,12.9,9e-04,260,90,1.79,1.02604159583327,3.91666666666667,4,95
"1322",2019-03-04 23:00:00,8,9e-04,236,90,1.566,0.942348266193445,3.95833333333333,4,96
"1323",2019-03-05 00:00:00,6.3,9e-04,202,88,1.118,0.750472247179215,4,5,97
"1324",2019-03-05 01:00:00,2.2,9e-04,244,87,1.118,0.750472247179215,4.04166666666667,5,98
"1325",2019-03-05 02:00:00,2.1,9e-04,213,86,0.895,0.63921883853439,4.08333333333333,5,99
"1326",2019-03-05 03:00:00,5.2,9e-04,186,87,0.895,0.63921883853439,4.125,5,100
"1327",2019-03-05 04:00:00,9.1,9e-04,231,89,1.342,0.851005265175526,4.16666666666667,5,101
"1328",2019-03-05 05:00:00,7.9,9e-04,171,88,1.118,0.750472247179215,4.20833333333333,5,102
"1329",2019-03-05 06:00:00,6.3,9e-04,116,87,2.684,1.30399911839306,4.25,5,103
"1330",2019-03-05 07:00:00,6.3,0.0062,220,87,0.447,0.369492447649347,4.29166666666667,5,104
"1331",2019-03-05 08:00:00,8,0.2089,250,88,0.447,0.369492447649347,4.33333333333333,5,105
"1332",2019-03-05 09:00:00,9.8,0.6692,127,89,2.908,1.36302573418054,4.375,5,106
"1333",2019-03-05 10:00:00,12.8,1.2556,101,91,4.921,1.77850535354964,4.41666666666667,5,107
"1334",2019-03-05 11:00:00,18.4,1.9965,111,93,5.145,1.815638743018,4.45833333333333,5,108
"1335",2019-03-05 12:00:00,21.9,2.3482,124,93,8.053,2.2030961944933,4.5,5,109
"1336",2019-03-05 13:00:00,23.3,2.1291,121,85,8.053,2.2030961944933,4.54166666666667,5,110
"1337",2019-03-05 14:00:00,25.9,1.7771,119,84,6.935,2.07128335397837,4.58333333333333,5,111
"1338",2019-03-05 15:00:00,27.3,1.6662,130,81,8.948,2.29737152594116,4.625,5,112
"1339",2019-03-05 16:00:00,27.2,1.0746,126,84,8.948,2.29737152594116,4.66666666666667,5,113
"1340",2019-03-05 17:00:00,27.6,0.4371,131,92,8.277,2.22753821867113,4.70833333333333,5,114
"1341",2019-03-05 18:00:00,25.9,0.1269,139,94,7.382,2.12608654950288,4.75,5,115
"1342",2019-03-05 19:00:00,26.4,0.0059,164,94,6.711,2.04264788085082,4.79166666666667,5,116
"1343",2019-03-05 20:00:00,27.4,9e-04,165,91,6.711,2.04264788085082,4.83333333333333,5,117
"1344",2019-03-05 21:00:00,27.3,9e-04,163,92,7.606,2.15245963441641,4.875,5,118
"1345",2019-03-05 22:00:00,27.8,9e-04,161,91,6.935,2.07128335397837,4.91666666666667,5,119
"1346",2019-03-05 23:00:00,27.6,9e-04,142,93,5.369,1.85144247138923,4.95833333333333,5,120
"1347",2019-03-06 00:00:00,27,9e-04,134,95,6.711,2.04264788085082,5,6,121
"1348",2019-03-06 01:00:00,26.2,9e-04,118,96,4.474,1.70000961061849,5.04166666666667,6,122
"1349",2019-03-06 02:00:00,25.5,9e-04,118,97,2.908,1.36302573418054,5.08333333333333,6,123
"1350",2019-03-06 03:00:00,25.4,9e-04,177,97,1.566,0.942348266193445,5.125,6,124
"1351",2019-03-06 04:00:00,25.8,9e-04,124,96,4.25,1.65822807660353,5.16666666666667,6,125
"1352",2019-03-06 05:00:00,26.3,9e-04,99,97,4.026,1.6146244391214,5.20833333333333,6,126
"1353",2019-03-06 06:00:00,25.8,9e-04,177,96,1.79,1.02604159583327,5.25,6,127
"1354",2019-03-06 07:00:00,25.4,0.0033,131,97,4.25,1.65822807660353,5.29166666666667,6,128
"1355",2019-03-06 08:00:00,25.4,0.1177,98,97,4.698,1.74011523607572,5.33333333333333,6,129
"1356",2019-03-06 09:00:00,26,0.2876,128,98,6.935,2.07128335397837,5.375,6,130
"1357",2019-03-06 10:00:00,27.3,0.4383,98,97,4.25,1.65822807660353,5.41666666666667,6,131
"1358",2019-03-06 11:00:00,28.8,0.5691,110,98,5.145,1.815638743018,5.45833333333333,6,132
"1359",2019-03-06 12:00:00,29.9,0.4092,148,98,5.816,1.91927278952701,5.5,6,133
"1360",2019-03-06 13:00:00,30,0.5996,144,97,5.592,1.88585679260717,5.54166666666667,6,134
"1361",2019-03-06 14:00:00,29.9,0.7525,134,97,5.592,1.88585679260717,5.58333333333333,6,135
"1362",2019-03-06 15:00:00,30.3,0.5533,137,97,4.25,1.65822807660353,5.625,6,136
"1363",2019-03-06 16:00:00,32.6,0.6675,142,98,8.724,2.27459705645388,5.66666666666667,6,137
"1364",2019-03-06 17:00:00,33.7,0.3893,168,89,4.474,1.70000961061849,5.70833333333333,6,138
"1365",2019-03-06 18:00:00,32.9,0.0954,174,90,6.487,2.01316818324855,5.75,6,139
"1366",2019-03-06 19:00:00,33.1,0.0083,219,96,4.698,1.74011523607572,5.79166666666667,6,140
"1367",2019-03-06 20:00:00,31.7,9e-04,117,98,3.132,1.41876155125739,5.83333333333333,6,141
"1368",2019-03-06 21:00:00,31.4,9e-04,92,98,1.79,1.02604159583327,5.875,6,142
"1369",2019-03-06 22:00:00,31.8,9e-04,235,98,5.145,1.815638743018,5.91666666666667,6,143
"1370",2019-03-06 23:00:00,31.8,9e-04,270,90,9.619,2.36264484942171,5.95833333333333,6,144
"1371",2019-03-07 00:00:00,31.6,9e-04,263,86,7.158,2.09899904089537,6,7,145
"1372",2019-03-07 01:00:00,31.7,9e-04,264,82,8.724,2.27459705645388,6.04166666666667,7,146
"1373",2019-03-07 02:00:00,31.7,9e-04,268,80,8.053,2.2030961944933,6.08333333333333,7,147
"1374",2019-03-07 03:00:00,31.5,9e-04,191,79,5.145,1.815638743018,6.125,7,148
"1375",2019-03-07 04:00:00,31.2,9e-04,274,82,6.711,2.04264788085082,6.16666666666667,7,149
"1376",2019-03-07 05:00:00,30.9,9e-04,275,86,6.711,2.04264788085082,6.20833333333333,7,150
"1377",2019-03-07 06:00:00,31.3,9e-04,207,96,5.369,1.85144247138923,6.25,7,151
"1378",2019-03-07 07:00:00,31.4,0.0101,243,93,4.25,1.65822807660353,6.29166666666667,7,152
"1379",2019-03-07 08:00:00,31.3,0.2282,262,93,4.921,1.77850535354964,6.33333333333333,7,153
"1380",2019-03-07 09:00:00,31.9,0.7155,277,92,6.935,2.07128335397837,6.375,7,154
"1381",2019-03-07 10:00:00,32.8,1.6054,273,84,8.948,2.29737152594116,6.41666666666667,7,155
"1382",2019-03-07 11:00:00,33.5,1.6672,291,83,7.606,2.15245963441641,6.45833333333333,7,156
"1383",2019-03-07 12:00:00,32.2,1.5182,193,95,5.145,1.815638743018,6.5,7,157
"1384",2019-03-07 13:00:00,33.5,2.0337,192,95,3.579,1.52148063367496,6.54166666666667,7,158
"1385",2019-03-07 14:00:00,34.1,2.238,291,94,5.369,1.85144247138923,6.58333333333333,7,159
"1386",2019-03-07 15:00:00,32.8,1.807,215,93,4.698,1.74011523607572,6.625,7,160
"1387",2019-03-07 16:00:00,32.2,1.4363,164,92,3.132,1.41876155125739,6.66666666666667,7,161
"1388",2019-03-07 17:00:00,31.8,0.5034,124,95,2.461,1.24155756465321,6.70833333333333,7,162
"1389",2019-03-07 18:00:00,30.5,0.2362,119,97,3.355,1.47132461030447,6.75,7,163
"1390",2019-03-07 19:00:00,29,0.0354,174,97,1.118,0.750472247179215,6.79166666666667,7,164
"1391",2019-03-07 20:00:00,28.4,9e-04,115,97,1.79,1.02604159583327,6.83333333333333,7,165
"1392",2019-03-07 21:00:00,27.8,9e-04,259,96,0.895,0.63921883853439,6.875,7,166
"1393",2019-03-07 22:00:00,26.7,9e-04,198,97,0.671,0.513422249613257,6.91666666666667,7,167
"1394",2019-03-07 23:00:00,26.9,9e-04,195,97,0.447,0.369492447649347,6.95833333333333,7,168
"1395",2019-03-08 00:00:00,28.9,9e-04,156,97,2.461,1.24155756465321,7,8,169
"1396",2019-03-08 01:00:00,28.7,9e-04,151,95,4.474,1.70000961061849,7.04166666666667,8,170
"1397",2019-03-08 02:00:00,28.9,9e-04,137,95,5.816,1.91927278952701,7.08333333333333,8,171
"1398",2019-03-08 03:00:00,22.6,9e-04,177,95,3.803,1.56924072268269,7.125,8,172
"1399",2019-03-08 04:00:00,21.8,9e-04,167,96,1.79,1.02604159583327,7.16666666666667,8,173
"1400",2019-03-08 05:00:00,24.4,9e-04,174,97,2.237,1.17464697494411,7.20833333333333,8,174
"1401",2019-03-08 06:00:00,24.2,9e-04,123,97,3.132,1.41876155125739,7.25,8,175
"1402",2019-03-08 07:00:00,24.3,0.002,165,97,0.447,0.369492447649347,7.29166666666667,8,176
"1403",2019-03-08 08:00:00,25.2,0.0745,96,97,0,0,7.33333333333333,8,177
"1404",2019-03-08 09:00:00,26.9,0.3222,140,98,2.684,1.30399911839306,7.375,8,178
"1405",2019-03-08 10:00:00,28.1,0.6504,146,98,4.25,1.65822807660353,7.41666666666667,8,179
"1406",2019-03-08 11:00:00,28.5,1.0508,204,93,5.592,1.88585679260717,7.45833333333333,8,180
"1407",2019-03-08 12:00:00,28.9,1.6546,266,88,7.158,2.09899904089537,7.5,8,181
"1408",2019-03-08 13:00:00,27.9,1.5236,256,91,5.816,1.91927278952701,7.54166666666667,8,182
"1409",2019-03-08 14:00:00,28.5,1.9107,160,93,4.25,1.65822807660353,7.58333333333333,8,183
"1410",2019-03-08 15:00:00,27.4,1.6353,215,92,7.382,2.12608654950288,7.625,8,184
"1411",2019-03-08 16:00:00,27.2,1.4436,270,86,9.171,2.31954053364346,7.66666666666667,8,185
"1412",2019-03-08 17:00:00,27,0.7132,285,92,7.829,2.17804175791945,7.70833333333333,8,186
"1413",2019-03-08 18:00:00,25.8,0.2715,294,88,5.145,1.815638743018,7.75,8,187
"1414",2019-03-08 19:00:00,25.6,0.0181,315,94,7.606,2.15245963441641,7.79166666666667,8,188
"1415",2019-03-08 20:00:00,23.4,9e-04,296,88,9.171,2.31954053364346,7.83333333333333,8,189
"1416",2019-03-08 21:00:00,23.1,9e-04,310,91,8.5,2.2512917986065,7.875,8,190
"1417",2019-03-08 22:00:00,21.2,9e-04,320,91,6.263,1.98279296662403,7.91666666666667,8,191
"1418",2019-03-08 23:00:00,20.4,9e-04,295,85,9.171,2.31954053364346,7.95833333333333,8,192
"1419",2019-03-09 00:00:00,16.1,9e-04,307,89,7.829,2.17804175791945,8,9,193
"1420",2019-03-09 01:00:00,14,9e-04,304,89,4.921,1.77850535354964,8.04166666666667,9,194
"1421",2019-03-09 02:00:00,7.6,9e-04,278,88,3.355,1.47132461030447,8.08333333333333,9,195
"1422",2019-03-09 03:00:00,16.1,9e-04,291,90,6.04,1.95160817016995,8.125,9,196
"1423",2019-03-09 04:00:00,13.5,9e-04,189,90,1.342,0.851005265175526,8.16666666666667,9,197
"1424",2019-03-09 05:00:00,13.7,9e-04,261,90,1.566,0.942348266193445,8.20833333333333,9,198
"1425",2019-03-09 06:00:00,9.2,9e-04,183,89,1.342,0.851005265175526,8.25,9,199
"1426",2019-03-09 07:00:00,13.9,0.0087,245,89,1.118,0.750472247179215,8.29166666666667,9,200
"1427",2019-03-09 08:00:00,14.6,0.1722,150,91,1.118,0.750472247179215,8.33333333333333,9,201
"1428",2019-03-09 09:00:00,16.7,0.5697,192,91,2.237,1.17464697494411,8.375,9,202
"1429",2019-03-09 10:00:00,18.4,0.9503,121,91,3.132,1.41876155125739,8.41666666666667,9,203
"1430",2019-03-09 11:00:00,20.1,1.5071,106,93,3.132,1.41876155125739,8.45833333333333,9,204
"1431",2019-03-09 12:00:00,23.2,2.355,129,93,3.579,1.52148063367496,8.5,9,205
"1432",2019-03-09 13:00:00,23.9,2.2266,225,80,4.026,1.6146244391214,8.54166666666667,9,206
"1433",2019-03-09 14:00:00,24.7,2.2579,253,77,5.592,1.88585679260717,8.58333333333333,9,207
"1434",2019-03-09 15:00:00,24.6,1.2062,223,91,3.803,1.56924072268269,8.625,9,208
"1435",2019-03-09 16:00:00,23.4,1.3497,231,93,5.592,1.88585679260717,8.66666666666667,9,209
"1436",2019-03-09 17:00:00,23.4,0.7062,257,77,4.921,1.77850535354964,8.70833333333333,9,210
"1437",2019-03-09 18:00:00,23.2,0.268,249,80,2.908,1.36302573418054,8.75,9,211
"1438",2019-03-09 19:00:00,19.4,0.0199,146,88,3.579,1.52148063367496,8.79166666666667,9,212
"1439",2019-03-09 20:00:00,16.3,9e-04,181,91,1.118,0.750472247179215,8.83333333333333,9,213
"1440",2019-03-09 21:00:00,18.2,9e-04,195,92,0.895,0.63921883853439,8.875,9,214
"1441",2019-03-09 22:00:00,19.3,9e-04,202,93,0.447,0.369492447649347,8.91666666666667,9,215
"1442",2019-03-09 23:00:00,19.1,9e-04,181,94,0.671,0.513422249613257,8.95833333333333,9,216
"1443",2019-03-10 00:00:00,18.7,9e-04,201,94,0.895,0.63921883853439,9,10,217
"1444",2019-03-10 01:00:00,18.5,9e-04,180,94,1.118,0.750472247179215,9.04166666666667,10,218
"1445",2019-03-10 02:00:00,18.2,9e-04,131,94,0.224,0.202124184090134,9.08333333333333,10,219
"1446",2019-03-10 03:00:00,18.2,9e-04,159,94,1.342,0.851005265175526,9.125,10,220
"1447",2019-03-10 04:00:00,18.5,9e-04,185,94,0.671,0.513422249613257,9.16666666666667,10,221
"1448",2019-03-10 05:00:00,19.4,9e-04,172,94,1.118,0.750472247179215,9.20833333333333,10,222
"1449",2019-03-10 06:00:00,20.8,9e-04,162,94,2.237,1.17464697494411,9.25,10,223
"1450",2019-03-10 07:00:00,20.5,0.0063,110,94,3.579,1.52148063367496,9.29166666666667,10,224
"1451",2019-03-10 08:00:00,19.2,0.176,106,94,3.132,1.41876155125739,9.33333333333333,10,225
"1452",2019-03-10 09:00:00,21.5,0.5685,113,94,5.145,1.815638743018,9.375,10,226
"1453",2019-03-10 10:00:00,22.5,0.99,139,92,6.263,1.98279296662403,9.41666666666667,10,227
"1454",2019-03-10 11:00:00,23.5,1.4751,131,93,6.935,2.07128335397837,9.45833333333333,10,228
"1455",2019-03-10 12:00:00,24.8,2.048,134,94,6.04,1.95160817016995,9.5,10,229
"1456",2019-03-10 13:00:00,25.5,2.1087,142,91,6.263,1.98279296662403,9.54166666666667,10,230
"1457",2019-03-10 14:00:00,26.2,1.9556,144,88,5.816,1.91927278952701,9.58333333333333,10,231
"1458",2019-03-10 15:00:00,26.4,1.7443,143,89,5.592,1.88585679260717,9.625,10,232
"1459",2019-03-10 16:00:00,26.1,1.3176,144,91,6.263,1.98279296662403,9.66666666666667,10,233
"1460",2019-03-10 17:00:00,26,0.7344,132,92,5.145,1.815638743018,9.70833333333333,10,234
"1461",2019-03-10 18:00:00,25.9,0.2479,143,91,4.25,1.65822807660353,9.75,10,235
"1462",2019-03-10 19:00:00,24.4,0.023,133,94,2.237,1.17464697494411,9.79166666666667,10,236
"1463",2019-03-10 20:00:00,24.7,9e-04,122,94,2.461,1.24155756465321,9.83333333333333,10,237
"1464",2019-03-10 21:00:00,25.1,9e-04,129,94,2.908,1.36302573418054,9.875,10,238
"1465",2019-03-10 22:00:00,23.2,9e-04,131,92,2.237,1.17464697494411,9.91666666666667,10,239
"1466",2019-03-10 23:00:00,25.4,9e-04,164,90,4.25,1.65822807660353,9.95833333333333,10,240
"1467",2019-03-11 00:00:00,23.9,9e-04,160,88,3.803,1.56924072268269,10,11,241
"1468",2019-03-11 01:00:00,21.1,9e-04,255,90,2.013,1.10293626014816,10.0416666666667,11,242
"1469",2019-03-11 02:00:00,4.2,9e-04,228,88,0.671,0.513422249613257,10.0833333333333,11,243
"1470",2019-03-11 03:00:00,8.3,9e-04,272,89,0.895,0.63921883853439,10.125,11,244
"1471",2019-03-11 04:00:00,10.7,9e-04,237,90,0.671,0.513422249613257,10.1666666666667,11,245
"1472",2019-03-11 05:00:00,15.7,9e-04,208,93,0.447,0.369492447649347,10.2083333333333,11,246
"1473",2019-03-11 06:00:00,12,9e-04,251,91,0.895,0.63921883853439,10.25,11,247
"1474",2019-03-11 07:00:00,12.6,0.0089,204,91,0.447,0.369492447649347,10.2916666666667,11,248
"1475",2019-03-11 08:00:00,14.6,0.3379,185,92,0.224,0.202124184090134,10.3333333333333,11,249
"1476",2019-03-11 09:00:00,20.1,0.6073,143,95,2.013,1.10293626014816,10.375,11,250
"1477",2019-03-11 10:00:00,23.2,1.2152,205,96,1.342,0.851005265175526,10.4166666666667,11,251
"1478",2019-03-11 11:00:00,24.9,2.0921,96,97,5.369,1.85144247138923,10.4583333333333,11,252
"1479",2019-03-11 12:00:00,25.9,2.5059,94,97,4.921,1.77850535354964,10.5,11,253
"1480",2019-03-11 13:00:00,28.4,2.7907,103,96,4.698,1.74011523607572,10.5416666666667,11,254
"1481",2019-03-11 14:00:00,30.4,2.1803,125,89,6.711,2.04264788085082,10.5833333333333,11,255
"1482",2019-03-11 15:00:00,30.5,1.4455,140,85,5.816,1.91927278952701,10.625,11,256
"1483",2019-03-11 16:00:00,30.4,1.246,134,88,4.474,1.70000961061849,10.6666666666667,11,257
"1484",2019-03-11 17:00:00,30.5,0.8054,128,86,4.921,1.77850535354964,10.7083333333333,11,258
"1485",2019-03-11 18:00:00,25.2,0.4235,215,91,1.566,0.942348266193445,10.75,11,259
"1486",2019-03-11 19:00:00,19.1,0.0227,216,93,1.342,0.851005265175526,10.7916666666667,11,260
"1487",2019-03-11 20:00:00,13.9,9e-04,264,93,1.118,0.750472247179215,10.8333333333333,11,261
"1488",2019-03-11 21:00:00,12.8,9e-04,258,92,1.79,1.02604159583327,10.875,11,262
"1489",2019-03-11 22:00:00,12.8,9e-04,186,92,2.013,1.10293626014816,10.9166666666667,11,263
"1490",2019-03-11 23:00:00,8.5,9e-04,227,89,0.895,0.63921883853439,10.9583333333333,11,264
"1491",2019-03-12 00:00:00,7.7,9e-04,171,89,0.895,0.63921883853439,11,12,265
"1492",2019-03-12 01:00:00,12.1,9e-04,201,91,0.895,0.63921883853439,11.0416666666667,12,266
